Date of data Extraction,Brand,Product name,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-11-12 18:40:57 UTC,fuze,ice tea peach,Drinks,1.25l,250mL,5,,77kJ,<1g,<1g,0g,4.2g,4.2g,7.9mg,3.2,TRUE,2.5,FALSE,,,1542008457.0-W-2031
2018-11-12 23:56:35 UTC,gage roads,atomic pale ale bottles,Liquor,6x330ml pack,ml pack,,,,,,,,,,22,FALSE,22,TRUE,2,15,1542027395.0-W-3929
2018-11-12 23:56:35 UTC,gage roads,atomic pale ale bottle,Liquor,330ml single,Ml,,,,,,,,,,4.5,FALSE,4.5,FALSE,,,1542027395.0-W-3930
2018-11-12 23:56:35 UTC,gage roads,atomic pale ale bottles,Liquor,24x330ml case,ml case,,,,,,,,,,54,FALSE,54,FALSE,,,1542027395.0-W-3931
2018-11-12 23:56:35 UTC,gage roads,sleeping giant india pale ale bottles,Liquor,6x330ml pack,ml pack,,,,,,,,,,23,FALSE,23,TRUE,2,19,1542027395.0-W-3932
2018-11-12 23:56:35 UTC,gage roads,sleeping giant india pale ale bottle,Liquor,330ml single,Ml,,,,,,,,,,4.8,FALSE,4.8,FALSE,,,1542027395.0-W-3933
2018-11-12 23:56:35 UTC,gage roads,sleeping giant india pale ale bottles,Liquor,24x330ml case,ml case,,,,,,,,,,66,TRUE,60,FALSE,,,1542027395.0-W-3934
2018-11-13 09:12:34 UTC,gage roads,single fin summer ale bottles,Liquor,24x330ml case,ml case,,,,,,,,,,60,TRUE,55,FALSE,,,1542060754.0-W-5000
2018-11-13 09:42:37 UTC,gage roads,single fin summer ale bottles,Liquor,6x330ml pack,ml pack,,,,,,,,,,22,FALSE,22,TRUE,2,15,1542062557.0-W-5103
2018-11-13 09:42:37 UTC,gage roads,single fin summer ale bottle,Liquor,330ml single,Ml,,,,,,,,,,4.5,FALSE,4.5,FALSE,,,1542062557.0-W-5104
2018-11-13 09:12:34 UTC,gage roads break water,pale ale bottes,Liquor,24x330ml case,ml case,,,,,,,,,,0,FALSE,0,FALSE,,,1542060754.0-W-4999
2018-11-13 09:57:37 UTC,gage roads break water,pale ale bottes,Liquor,6x330ml pack,ml pack,,,,,,,,,,0,FALSE,0,TRUE,2,15,1542063457.0-W-5112
2018-11-13 09:57:37 UTC,gage roads break water,pale ale bottle,Liquor,330ml single,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542063457.0-W-5113
2018-11-11 09:21:12 UTC,galaxy,chocolate,Pantry,42g,42.0g,1,,98kJ,2.8g,13.6g,8.2g,23.5g,23.3g,,2.6,FALSE,2.6,FALSE,,,1541888472.0-W-9468
2018-11-10 07:18:14 UTC,galbani,ricotta,"Dairy, Eggs & Fridge",250g,g,,,,,,,,,,4,FALSE,4,FALSE,,,1541794694.0-W-901
