2018-08-15 06:09:29 UTC	Coles	Carrot Cake Slices	Bread & Bakery	500g	100g	5	3003650P	1190	4.4	6.9	LESS THAN 1g	49.6	30.2	400	5.5	FALSE	5.5	FALSE			1534277369.0-C-392
2018-08-15 06:09:29 UTC	Coles	12 Choc Mud Mini Cupcakes	Bread & Bakery	260g			2678786P	1880	5.4	24.7	7.1	49	36.3	250	4	FALSE	4	FALSE			1534277369.0-C-393
2018-08-15 06:09:29 UTC	Coles	Choc Mud Cupcakes	Bread & Bakery	288g			2678855P	1650	6.1	17.5	3.4	51.6	35.3	310	3.5	FALSE	3.5	FALSE			1534277369.0-C-394
2018-08-15 06:09:29 UTC	Coles	4 Cookies & Cream Cupcakes	Bread & Bakery	288g			2678877P	1810	4.7	19.5	6.3	58.5	43.2	230	3.5	FALSE	3.5	FALSE			1534277369.0-C-395
2018-08-15 06:09:29 UTC	Coles	Iced Chocolate Madeira Cake	Bread & Bakery	315g			9122040P								2.5	FALSE	2.5	FALSE			1534277369.0-C-398
2018-08-15 06:09:29 UTC	Coles	4 Red Velvet Cupcakes	Bread & Bakery	288g	72g	4	2678866P	1540	4.5	10.3	3.2	62.4	40.8	360	3.5	FALSE	3.5	FALSE			1534277369.0-C-403
2018-08-15 06:09:29 UTC	Coles	5 Blueberry Loaf Slice	Bread & Bakery	500g			3235408P								5.5	FALSE	5.5	FALSE			1534277369.0-C-405
2018-08-15 06:09:29 UTC	Coles	Hedgehog Slice	Bread & Bakery	175g	35g	5	1387154P	1960	5.9	23.2	15.8	59	40.2	410	4	FALSE	4	FALSE			1534277369.0-C-410
2018-08-15 06:09:29 UTC	Coles	Lemon Cake Loaf	Bread & Bakery	425g			1311403P	1410	5.4	7.1	1	62	35.9	300	5	FALSE	5	FALSE			1534277369.0-C-412
2018-08-15 06:09:29 UTC	Coles	Lamington Bites	Bread & Bakery	350g			2681930P								3.5	FALSE	3.5	FALSE			1534277369.0-C-419
2018-08-15 06:09:29 UTC	Coles	Banana Bread	Bread & Bakery	550g			9120090P	1440	4.8	13.9	1.5	48.5	29.2	455	5	FALSE	5	FALSE			1534277369.0-C-426
2018-08-15 06:09:29 UTC	Coles	Lamington Fingers Raspberry Flavoured 18 Pack	Bread & Bakery	350g			3245060P								2.5	FALSE	2.5	FALSE			1534277369.0-C-428
2018-08-15 06:09:29 UTC	Coles	Caramel Slice	Bread & Bakery	175g	35g	5	1387132P	1850	4.8	20.1	13.4	60.5	49.4	270	4	FALSE	4	FALSE			1534277369.0-C-434
2018-08-15 06:09:29 UTC	Coles	BakeryTiger Baguette	Bread & Bakery	350g	Approximately 70g	5	6518362P	1130	8.6	2	LESS THAN 1g	52.2	LESS THAN 1g	396	1.5	FALSE	1.5	FALSE			1534277369.0-C-439
2018-08-15 06:09:29 UTC	Coles	Jam Lamingtons 6 Pack	Bread & Bakery	350g			1898903P								2.5	FALSE	2.5	FALSE			1534277369.0-C-441
2018-08-15 06:09:29 UTC	Coles	Chocolate Mud Cake Slices	Bread & Bakery	500g	100g	5	3003661P	1480	4.1	15.5	1.1	47.8	32.1	310	5.5	FALSE	5.5	FALSE			1534277369.0-C-451
2018-08-15 06:09:29 UTC	Coles	White Dinner Rolls	Bread & Bakery	6 pack			1597180P								2.5	FALSE	2.5	FALSE			1534277369.0-C-463
2018-08-15 06:09:29 UTC	Coles	Traditional High Top Soy & Linseed Bread	Bread & Bakery	850g	Approximately 95g (2 slices)		2649518P	1060	10.5	6.4	LESS THAN 1g	35.4	2.9	400	2.5	FALSE	2.5	FALSE			1534277369.0-C-472
2018-08-15 06:09:29 UTC	Coles	High Top White Bread	Bread & Bakery	750g	Approximately 84g (2 slices)		2649471P	1000	8.1	2.4	LESS THAN 1g	44.1	3	400	2.5	FALSE	2.5	FALSE			1534277369.0-C-475
2018-08-15 06:09:29 UTC	Coles	Choc Chip Muffin Bars 10 pack	Bread & Bakery	420g	42g	10	9122062P	1820	5.3	20.5	3.3	56.7	34	290	6	FALSE	6	FALSE			1534277369.0-C-484
2018-08-15 06:09:29 UTC	Coles	Double Chocolate Muffins	Bread & Bakery	4 pack			2409296P	1710	5.3	22	3.8	46.1	23.5	304	3.5	FALSE	3.5	FALSE			1534277369.0-C-485
