Date of data Extraction,Brand,Product name,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-08-15 06:09:30 UTC,Helga's,Mixed Grain Bread,Bread & Bakery,850g,,,6711227P,,,,,,,,3.7,FALSE,3.7,FALSE,,,1534277370.0-C-571
2018-08-15 06:09:30 UTC,Helga's,Light Rye Bread,Bread & Bakery,680g,,,5072836P,,,,,,,,3.7,FALSE,3.7,FALSE,,,1534277370.0-C-576
2018-08-15 06:09:30 UTC,Helga's,Traditional Wholemeal Bread,Bread & Bakery,750g,,,5969435P,,,,,,,,3.7,FALSE,3.7,FALSE,,,1534277370.0-C-597
2018-08-15 06:09:30 UTC,Helga's,Mixed Grain Mini Wraps 8 Pack,Bread & Bakery,8 pack,50g (1 wrap),8,3203900P,1240kJ,9.1g,6.2g,3.1g,47.5g,1.5g,450mg,4.8,FALSE,4.8,FALSE,,,1534277370.0-C-640
2018-08-15 06:09:30 UTC,Helga's,Gluten Free Wholemeal Bread,Bread & Bakery,500g,,,3237957P,,,,,,,,7,FALSE,7,FALSE,,,1534277370.0-C-646
2018-08-15 06:09:30 UTC,Helga's,Gluten Free 5 Seeds Bread,Bread & Bakery,500g,,,3237946P,,,,,,,,7,FALSE,7,FALSE,,,1534277370.0-C-647
2018-08-15 06:09:30 UTC,Helga's,Gluten Free Soy & Linseed Bread,Bread & Bakery,500g,,,3237935P,,,,,,,,7,FALSE,7,FALSE,,,1534277370.0-C-648
2018-08-15 06:09:30 UTC,Helga's,Gluten Free Mixed Grain Bread,Bread & Bakery,500g,,,3237968P,,,,,,,,7,FALSE,7,FALSE,,,1534277370.0-C-697
2018-08-15 06:09:30 UTC,Helga's,Lower Carb Soy & Toasted Sesame Bread Loaf,Bread & Bakery,700g,,,1847425P,1130kJ,15.8g,8.3g,1.3g,29.3g,3.9g,400mg,4.2,FALSE,4.2,FALSE,,,1534277370.0-C-752
2018-08-15 06:09:30 UTC,Helga's,Gluten Free White Big Soft Slices,Bread & Bakery,470g,,,3237913P,,,,,,,,7,FALSE,7,FALSE,,,1534277370.0-C-757
