Date of data Extraction,Brand,Product name,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-08-15 06:49:40 UTC,weis,Weis Real Good Feel Good Dark Chocolate,Freezer,1l,Litre,,,,,,,,,,8,FALSE,8,FALSE,,,1534279780.0-W-2526
2018-08-15 06:49:40 UTC,sanitarium,Sanitarium So Good Vanilla Bliss,Freezer,1l tub,51g,10,,630kJ,2.9g,2.9g,0.7g,27.5g,16.2g,60mg,6.6,FALSE,6.6,FALSE,,,1534279780.0-W-2527
2018-08-15 06:49:40 UTC,weis,Weis Frozen Yoghurt Mango & Toasted Coconut,Freezer,1l tub,71g,10,,716kJ,3.4g,6.2g,4.4g,25.2g,21.9g,52mg,8,FALSE,8,FALSE,,,1534279780.0-W-2528
2018-08-15 06:49:40 UTC,bulla,Bulla Creamy Classics Frozen Chocolate Custard,Freezer,1l,Litre,,,,,,,,,,8,FALSE,8,FALSE,,,1534279780.0-W-2529
2018-08-15 06:49:40 UTC,sanitarium,Sanitarium So Good Chocolate Bliss,Freezer,1l tub,51g,10,,610kJ,3.4g,2.9g,0.8g,26.2g,16.9g,65mg,6.6,FALSE,6.6,FALSE,,,1534279780.0-W-2530
2018-08-15 06:49:40 UTC,peters original,Peters Original Vanilla ,Freezer,4l tub,46g,40,,750kJ,1.8g,6.4g,4.3g,28.0g,21.7g,81mg,9.5,FALSE,9.5,FALSE,,,1534279780.0-W-2531
2018-08-15 06:49:40 UTC,," Weis Bar Ice Cream Passionfruit, Banana & Pineapple Bars 280ml 4pk X3 Bundle ",Freezer,,,,,,,,,,,,18,FALSE,18,FALSE,,,1534279780.0-W-2532
2018-08-15 06:49:40 UTC,, Weis Bar Ice Cream Blackberry Rich Vanilla Bars 280ml 4pk X3 Bundle ,Freezer,,,,,,,,,,,,18,FALSE,18,FALSE,,,1534279780.0-W-2533
2018-08-15 06:49:40 UTC,peters,Peters Ice Cream No Added Sugar Creamy Vanilla,Freezer,1.2l tub,50g (100mL) approx. 2 Scoops,12,,510kJ,5.6g,2.7g,1.8g,8.5g,8.5g,54mg,7.6,FALSE,7.6,FALSE,,,1534279780.0-W-2534
2018-08-15 06:49:40 UTC,weis,Weis Ice Cream Bar Blackberry Rich Vanilla,Freezer,4 pack,80g,4,,633kJ,2.3g,4.6g,3.4g,24.3g,23.1g,28mg,6.8,FALSE,6.8,FALSE,,,1534279780.0-W-2535
2018-08-15 06:49:40 UTC,, Weis Bar Ice Cream Mango & Cream Bars 280ml 4pk X3 Bundle ,Freezer,,,,,,,,,,,,18,FALSE,18,FALSE,,,1534279780.0-W-2536
2018-08-15 06:49:40 UTC,, Weis Bar Ice Cream Macadamia With Mango & Cream Bars 280ml 4pk X3 Bundle ,Freezer,,,,,,,,,,,,18,FALSE,18,FALSE,,,1534279780.0-W-2537
2018-08-15 06:49:40 UTC,peters,Peters Lactose Free Ice Cream Cookies & Cream,Freezer,1.2l,Litre,,,,,,,,,,7.6,FALSE,7.6,FALSE,,,1534279780.0-W-2538
2018-08-15 06:49:40 UTC,weis,Weis Sorbet Summer Berries,Freezer,1l tub,64g,10,,486kJ,0.4g,<0.1g,0.0g,27.8g,26.5g,5mg,7,FALSE,7,FALSE,,,1534279780.0-W-2539
2018-08-15 06:49:40 UTC,weis,Weis Ice Cream Macadamia With Mango & Cream,Freezer,4 pack,80g,4,,858kJ,2.6g,11.5g,6.0g,22.4g,20.5g,32mg,6.8,FALSE,6.8,FALSE,,,1534279780.0-W-2540
2018-08-15 06:49:40 UTC,magnum,Magnum Ice Cream Peppermint,Freezer,4 pack,82g,4,,1300kJ,3.9g,20.7g,14.1g,27.2g,26.8g,60mg,8.5,FALSE,8.5,FALSE,,,1534279780.0-W-2541
2018-08-15 06:49:40 UTC,magnum,Magnum Ice Cream Honeycomb Crunch,Freezer,4 pack,85g,4,,1430kJ,3.8g,22.3g,15.4g,31.4g,31.3g,60mg,8.5,FALSE,8.5,FALSE,,,1534279780.0-W-2542
2018-08-15 06:49:40 UTC,gelativo,Gelativo Sorbet Lemon Lime Lemon Lime,Freezer,1l,100g,10,,Approx. 519kJ,Approx. 0.2g,Approx. 0.1g,Approx. 0g,Approx. 30.1g,Approx. 25.5g,Approx. 9mg,6,FALSE,6,FALSE,,,1534279780.0-W-2543
2018-08-15 06:49:40 UTC,weis,Weis Sorbet Lemon,Freezer,1l tub,67g,10,,451kJ,<0.1g,<0.1g,0.0g,26.5g,24.9g,7mg,7,FALSE,7,FALSE,,,1534279780.0-W-2544
2018-08-15 06:49:40 UTC,weis,Weis Sorbet Mango,Freezer,1l tub,72g,10,,463kJ,0.4g,<0.1g,0.0g,26.4g,25.5g,3mg,7,FALSE,7,FALSE,,,1534279780.0-W-2545
